,image_id,frame_number,original_label
16900,5a0fcefe-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
16901,598ad098-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16902,59ccd2b7-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
16903,596bd8c1-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
16904,59af95a1-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
16905,5a02f987-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
16906,59e1023d-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16907,59a94c4f-23d2-11e8-a6a3-ec086b02610b.jpg,3,squirrel
16908,598307c8-23d2-11e8-a6a3-ec086b02610b.jpg,1,rodent
16909,59c179ac-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
16910,596a4eea-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
16911,59b939e9-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
16912,599beaa5-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16913,5965aa2e-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16914,5a2639ec-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
16915,59f12a5c-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
16916,5a2965c3-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16917,5a1fe82e-23d2-11e8-a6a3-ec086b02610b.jpg,1,rodent
16918,598f75fe-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16919,5a27d94d-23d2-11e8-a6a3-ec086b02610b.jpg,2,bird
16920,59f12a0c-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
16921,5a2c8431-23d2-11e8-a6a3-ec086b02610b.jpg,4,squirrel
16922,59aadb0e-23d2-11e8-a6a3-ec086b02610b.jpg,3,dog
16923,59973caa-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
16924,598941e2-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
16925,598942f2-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
16926,599a5c60-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
16927,598624fe-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16928,5968c262-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
16929,5a29647d-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16930,5a0fcfd7-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
16931,59ccd149-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
16932,5a164087-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16933,5989417e-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
16934,59a628f9-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16935,5987b30b-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16936,59b93996-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16937,59b7a62e-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16938,5a2e134d-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
16939,59b2e945-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
16940,59d0e3a2-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
16941,5992936c-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
16942,5a0e36ce-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
16943,5979bb84-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
16944,59b2ea56-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
16945,59a62b99-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16946,599a5b78-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16947,59c99d85-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16948,59ef8bb4-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16949,59e104ad-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
16950,599a5c2e-23d2-11e8-a6a3-ec086b02610b.jpg,4,skunk
16951,596eedd3-23d2-11e8-a6a3-ec086b02610b.jpg,2,rodent
16952,59783018-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
16953,5a0b00c6-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16954,5a0c9a38-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
16955,5a04935b-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
16956,59b614c5-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
16957,5976a3af-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
16958,59e5df4b-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
16959,599be9bf-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16960,59c805c2-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
16961,59ffbb06-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16962,59eab701-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
16963,5976a517-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
16964,59b93792-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
16965,5a2c870f-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16966,5a2af3af-23d2-11e8-a6a3-ec086b02610b.jpg,1,rodent
16967,5a296332-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
16968,5998cd92-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16969,599fc0a1-23d2-11e8-a6a3-ec086b02610b.jpg,2,fox
16970,59d27c12-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16971,5a02fb98-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
16972,5a0b00d8-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
16973,59bfde3a-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
16974,59d27b84-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16975,59f2c4ce-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
16976,597b4a13-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
16977,5a2af564-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
16978,599292dd-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16979,5a09694a-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
16980,5a2e14d5-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
16981,59d0e188-23d2-11e8-a6a3-ec086b02610b.jpg,1,squirrel
16982,597cd51e-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16983,59a7bc59-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16984,59d5b86d-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
16985,59c4c126-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
16986,59aadc41-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
16987,59ccd2f6-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16988,59bca63d-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
16989,59d27b26-23d2-11e8-a6a3-ec086b02610b.jpg,4,bird
16990,59894334-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16991,59b2e9aa-23d2-11e8-a6a3-ec086b02610b.jpg,1,fox
16992,59bfdfa3-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
16993,59e919f8-23d2-11e8-a6a3-ec086b02610b.jpg,2,squirrel
16994,59f945e2-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16995,59fae6cc-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
16996,5a0e35d2-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
16997,59941e1b-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
16998,59942143-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
16999,5a1b15fe-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17000,5a14a6b0-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
17001,59c805d6-23d2-11e8-a6a3-ec086b02610b.jpg,1,lizard
17002,59f12af6-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17003,5a19792e-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17004,5a116ec1-23d2-11e8-a6a3-ec086b02610b.jpg,2,rodent
17005,59d27b9f-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17006,59e441e4-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17007,59bac9c0-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17008,59929339-23d2-11e8-a6a3-ec086b02610b.jpg,2,rodent
17009,59c3189b-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17010,597b478e-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
17011,59fae5f4-23d2-11e8-a6a3-ec086b02610b.jpg,1,squirrel
17012,5998ce54-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17013,59bac850-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17014,5997401c-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17015,59bca39b-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17016,5a015b5b-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
17017,59f2c5a3-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17018,5a164041-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17019,5a02f96d-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17020,5a1cb0c4-23d2-11e8-a6a3-ec086b02610b.jpg,2,bird
17021,59973e8e-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
17022,59dc27ae-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17023,59b2e948-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17024,59f460e5-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
17025,598625e8-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17026,59973d00-23d2-11e8-a6a3-ec086b02610b.jpg,2,dog
17027,59910644-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17028,597e6279-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17029,59cf4645-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17030,59eab8bd-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17031,59ac6a4a-23d2-11e8-a6a3-ec086b02610b.jpg,3,coyote
17032,59941fa4-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17033,5998cdbe-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
17034,596a4ecc-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17035,597b4a50-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17036,59a7bb87-23d2-11e8-a6a3-ec086b02610b.jpg,2,bird
17037,5a263962-23d2-11e8-a6a3-ec086b02610b.jpg,3,skunk
17038,59a30db9-23d2-11e8-a6a3-ec086b02610b.jpg,3,skunk
17039,598ad0d4-23d2-11e8-a6a3-ec086b02610b.jpg,1,fox
17040,59738938-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
17041,597514e2-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17042,5a1caf91-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17043,59f463d1-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17044,59da8af6-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
17045,59b1318b-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
17046,5a1b14b5-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
17047,59fe23d5-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17048,5983065c-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17049,5a07cd44-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
17050,5a1978fe-23d2-11e8-a6a3-ec086b02610b.jpg,1,rodent
17051,59ddc305-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17052,5a197bd9-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17053,59df5c23-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17054,59d7529d-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
17055,59782f85-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17056,596eee53-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17057,59bca693-23d2-11e8-a6a3-ec086b02610b.jpg,3,skunk
17058,5998cdd0-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17059,59d5b746-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17060,59ddc072-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17061,597fed70-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
17062,5986239e-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17063,59d27b4e-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17064,59830994-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
17065,596eedb1-23d2-11e8-a6a3-ec086b02610b.jpg,2,skunk
17066,59b7a955-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17067,5a163f6c-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17068,59a62982-23d2-11e8-a6a3-ec086b02610b.jpg,2,squirrel
17069,5976a21a-23d2-11e8-a6a3-ec086b02610b.jpg,1,rodent
17070,59f128cd-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17071,59b7a72e-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17072,59a30c22-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17073,59830946-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
17074,59f94780-23d2-11e8-a6a3-ec086b02610b.jpg,2,skunk
17075,598494da-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17076,59f945b4-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
17077,596d6458-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17078,5976a4ba-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17079,5a063018-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
17080,5968bfe0-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17081,59c17839-23d2-11e8-a6a3-ec086b02610b.jpg,3,fox
17082,597b48b1-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
17083,5998cf0d-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17084,59d7514c-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
17085,597e6313-23d2-11e8-a6a3-ec086b02610b.jpg,2,bird
17086,59ac6c3d-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
17087,59d8ebd4-23d2-11e8-a6a3-ec086b02610b.jpg,2,bird
17088,599293ea-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17089,59a7bc39-23d2-11e8-a6a3-ec086b02610b.jpg,3,coyote
17090,59fae543-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17091,5a197c2f-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
17092,598307ce-23d2-11e8-a6a3-ec086b02610b.jpg,1,fox
17093,59fe2231-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17094,59b130c2-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
17095,59b4830f-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17096,5989434c-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17097,5a14a509-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17098,59b9375f-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17099,5a27d9d7-23d2-11e8-a6a3-ec086b02610b.jpg,3,coyote
17100,59c66a6b-23d2-11e8-a6a3-ec086b02610b.jpg,1,rodent
17101,598c5a4e-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17102,5971f987-23d2-11e8-a6a3-ec086b02610b.jpg,3,coyote
17103,59f799fe-23d2-11e8-a6a3-ec086b02610b.jpg,1,fox
17104,5a2965e8-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17105,59edf16f-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
17106,59b7a876-23d2-11e8-a6a3-ec086b02610b.jpg,2,dog
17107,59f79c24-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
17108,5976a338-23d2-11e8-a6a3-ec086b02610b.jpg,3,dog
17109,598de9a8-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
17110,59be3f74-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17111,59e91a06-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
17112,59817a21-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17113,59973c60-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17114,59f79bd6-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17115,59af9831-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17116,598309fa-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17117,59a30aae-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
17118,5a07cc0e-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17119,59a30bd8-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17120,5a2965e6-23d2-11e8-a6a3-ec086b02610b.jpg,1,lizard
17121,59f79872-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17122,5a2963ec-23d2-11e8-a6a3-ec086b02610b.jpg,3,fox
17123,59af9960-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
17124,599fbfda-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17125,5a24a88d-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17126,59df5e4a-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
17127,59ec53b0-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
17128,59e2a4e6-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17129,59ffb9e0-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17130,59c99c81-23d2-11e8-a6a3-ec086b02610b.jpg,2,bird
17131,5a14a5ee-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
17132,5987b590-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
17133,59d4195a-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17134,59673477-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17135,59e43fce-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17136,59d752e4-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
17137,59942149-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
17138,59ac6b12-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17139,596a4db5-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17140,596bda59-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
17141,59fc7f56-23d2-11e8-a6a3-ec086b02610b.jpg,1,skunk
17142,59817cb8-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17143,59d75333-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17144,5a24aa6c-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17145,59a94e37-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
17146,5a06312b-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17147,5986243a-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17148,596a4d3d-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
17149,59dc2695-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17150,597e61de-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17151,59817a1b-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17152,59d0e362-23d2-11e8-a6a3-ec086b02610b.jpg,1,skunk
17153,599a5c61-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17154,59e1037f-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17155,59b48424-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17156,598496ff-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
17157,59d8eb89-23d2-11e8-a6a3-ec086b02610b.jpg,2,bird
17158,59ccd04d-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
17159,5979be70-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17160,599a59fb-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
17161,5a0e3625-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
17162,59817cab-23d2-11e8-a6a3-ec086b02610b.jpg,3,coyote
17163,59b9380a-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17164,5a16412f-23d2-11e8-a6a3-ec086b02610b.jpg,2,squirrel
17165,5979bea9-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17166,59f5fd6c-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17167,59e43e71-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
17168,59bca658-23d2-11e8-a6a3-ec086b02610b.jpg,1,rodent
17169,597b4894-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17170,5976a27a-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
17171,598c5bb4-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17172,5971fa5e-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17173,5a116ebf-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
17174,59c80457-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
17175,5a1cafd3-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17176,5a27d8da-23d2-11e8-a6a3-ec086b02610b.jpg,1,rodent
17177,59b48344-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
17178,5a0c9d25-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
17179,5a2af5bd-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
17180,5967354a-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
17181,59be3f4b-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17182,5968bf64-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
17183,5a0c9dc6-23d2-11e8-a6a3-ec086b02610b.jpg,2,rodent
17184,59e10236-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17185,59ddc28c-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17186,5a116bd5-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17187,597b497d-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17188,59817cb4-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17189,59cb3842-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
17190,59aadd28-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17191,5976a3b5-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
17192,599d7d81-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17193,59783248-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17194,5a0c9d1d-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17195,59f798ca-23d2-11e8-a6a3-ec086b02610b.jpg,2,rodent
17196,5a197a1c-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
17197,59aadd13-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17198,5971fb7d-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17199,59d75440-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
17200,59b61497-23d2-11e8-a6a3-ec086b02610b.jpg,4,fox
17201,5a14a45f-23d2-11e8-a6a3-ec086b02610b.jpg,2,skunk
17202,5a1641c5-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17203,598309d4-23d2-11e8-a6a3-ec086b02610b.jpg,3,deer
17204,599fbf3f-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
17205,596d660f-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17206,59c17713-23d2-11e8-a6a3-ec086b02610b.jpg,5,bird
17207,5971f95c-23d2-11e8-a6a3-ec086b02610b.jpg,2,fox
17208,5a07cdcb-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17209,59c31c0b-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
17210,59ec5403-23d2-11e8-a6a3-ec086b02610b.jpg,3,squirrel
17211,5a116cc8-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17212,596a4d5e-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
17213,5a17e001-23d2-11e8-a6a3-ec086b02610b.jpg,2,fox
17214,59e2a2b5-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
17215,59dc2438-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17216,59dc24ba-23d2-11e8-a6a3-ec086b02610b.jpg,5,rodent
17217,599fbdc0-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17218,597b470e-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17219,59d41836-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17220,59d5b728-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17221,5a16407c-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
17222,5976a405-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
17223,5a163fb2-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17224,5965aaea-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17225,5987b413-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17226,5a130a84-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
17227,5979bdc5-23d2-11e8-a6a3-ec086b02610b.jpg,3,coyote
17228,59bfdda0-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17229,59a4998d-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17230,59673563-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
17231,5a0e35bf-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17232,59ef8c1e-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
17233,59aada6e-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
17234,59bfde29-23d2-11e8-a6a3-ec086b02610b.jpg,2,fox
17235,5976a567-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
17236,59a30bd2-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
17237,59fe2340-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
17238,599fbdfa-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
17239,5975140e-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17240,5a1cb04a-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17241,5a116dda-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17242,59e102a5-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17243,59b7a855-23d2-11e8-a6a3-ec086b02610b.jpg,2,deer
17244,597b480a-23d2-11e8-a6a3-ec086b02610b.jpg,2,dog
17245,59f2c397-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
17246,59a629c7-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17247,5a27da3e-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
17248,5968c16f-23d2-11e8-a6a3-ec086b02610b.jpg,1,deer
17249,59e441f5-23d2-11e8-a6a3-ec086b02610b.jpg,1,skunk
